study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10900836,s3://era-public/fastq/ERR109/036/ERR10900836/ERR10900836_1.fastq.gz,s3://era-public/fastq/ERR109/036/ERR10900836/ERR10900836_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900838,s3://era-public/fastq/ERR109/038/ERR10900838/ERR10900838_1.fastq.gz,s3://era-public/fastq/ERR109/038/ERR10900838/ERR10900838_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900840,s3://era-public/fastq/ERR109/040/ERR10900840/ERR10900840_1.fastq.gz,s3://era-public/fastq/ERR109/040/ERR10900840/ERR10900840_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900842,s3://era-public/fastq/ERR109/042/ERR10900842/ERR10900842_1.fastq.gz,s3://era-public/fastq/ERR109/042/ERR10900842/ERR10900842_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900843,s3://era-public/fastq/ERR109/043/ERR10900843/ERR10900843_1.fastq.gz,s3://era-public/fastq/ERR109/043/ERR10900843/ERR10900843_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900844,s3://era-public/fastq/ERR109/044/ERR10900844/ERR10900844_1.fastq.gz,s3://era-public/fastq/ERR109/044/ERR10900844/ERR10900844_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900850,s3://era-public/fastq/ERR109/050/ERR10900850/ERR10900850_1.fastq.gz,s3://era-public/fastq/ERR109/050/ERR10900850/ERR10900850_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900853,s3://era-public/fastq/ERR109/053/ERR10900853/ERR10900853_1.fastq.gz,s3://era-public/fastq/ERR109/053/ERR10900853/ERR10900853_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900857,s3://era-public/fastq/ERR109/057/ERR10900857/ERR10900857_1.fastq.gz,s3://era-public/fastq/ERR109/057/ERR10900857/ERR10900857_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900869,s3://era-public/fastq/ERR109/069/ERR10900869/ERR10900869_1.fastq.gz,s3://era-public/fastq/ERR109/069/ERR10900869/ERR10900869_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900870,s3://era-public/fastq/ERR109/070/ERR10900870/ERR10900870_1.fastq.gz,s3://era-public/fastq/ERR109/070/ERR10900870/ERR10900870_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900871,s3://era-public/fastq/ERR109/071/ERR10900871/ERR10900871_1.fastq.gz,s3://era-public/fastq/ERR109/071/ERR10900871/ERR10900871_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900875,s3://era-public/fastq/ERR109/075/ERR10900875/ERR10900875_1.fastq.gz,s3://era-public/fastq/ERR109/075/ERR10900875/ERR10900875_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900876,s3://era-public/fastq/ERR109/076/ERR10900876/ERR10900876_1.fastq.gz,s3://era-public/fastq/ERR109/076/ERR10900876/ERR10900876_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900880,s3://era-public/fastq/ERR109/080/ERR10900880/ERR10900880_1.fastq.gz,s3://era-public/fastq/ERR109/080/ERR10900880/ERR10900880_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900883,s3://era-public/fastq/ERR109/083/ERR10900883/ERR10900883_1.fastq.gz,s3://era-public/fastq/ERR109/083/ERR10900883/ERR10900883_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900884,s3://era-public/fastq/ERR109/084/ERR10900884/ERR10900884_1.fastq.gz,s3://era-public/fastq/ERR109/084/ERR10900884/ERR10900884_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900885,s3://era-public/fastq/ERR109/085/ERR10900885/ERR10900885_1.fastq.gz,s3://era-public/fastq/ERR109/085/ERR10900885/ERR10900885_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900889,s3://era-public/fastq/ERR109/089/ERR10900889/ERR10900889_1.fastq.gz,s3://era-public/fastq/ERR109/089/ERR10900889/ERR10900889_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900890,s3://era-public/fastq/ERR109/090/ERR10900890/ERR10900890_1.fastq.gz,s3://era-public/fastq/ERR109/090/ERR10900890/ERR10900890_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900891,s3://era-public/fastq/ERR109/091/ERR10900891/ERR10900891_1.fastq.gz,s3://era-public/fastq/ERR109/091/ERR10900891/ERR10900891_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900898,s3://era-public/fastq/ERR109/098/ERR10900898/ERR10900898_1.fastq.gz,s3://era-public/fastq/ERR109/098/ERR10900898/ERR10900898_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900900,s3://era-public/fastq/ERR109/000/ERR10900900/ERR10900900_1.fastq.gz,s3://era-public/fastq/ERR109/000/ERR10900900/ERR10900900_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900904,s3://era-public/fastq/ERR109/004/ERR10900904/ERR10900904_1.fastq.gz,s3://era-public/fastq/ERR109/004/ERR10900904/ERR10900904_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900905,s3://era-public/fastq/ERR109/005/ERR10900905/ERR10900905_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10900905/ERR10900905_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900916,s3://era-public/fastq/ERR109/016/ERR10900916/ERR10900916_1.fastq.gz,s3://era-public/fastq/ERR109/016/ERR10900916/ERR10900916_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900918,s3://era-public/fastq/ERR109/018/ERR10900918/ERR10900918_1.fastq.gz,s3://era-public/fastq/ERR109/018/ERR10900918/ERR10900918_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900920,s3://era-public/fastq/ERR109/020/ERR10900920/ERR10900920_1.fastq.gz,s3://era-public/fastq/ERR109/020/ERR10900920/ERR10900920_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900921,s3://era-public/fastq/ERR109/021/ERR10900921/ERR10900921_1.fastq.gz,s3://era-public/fastq/ERR109/021/ERR10900921/ERR10900921_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900926,s3://era-public/fastq/ERR109/026/ERR10900926/ERR10900926_1.fastq.gz,s3://era-public/fastq/ERR109/026/ERR10900926/ERR10900926_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900927,s3://era-public/fastq/ERR109/027/ERR10900927/ERR10900927_1.fastq.gz,s3://era-public/fastq/ERR109/027/ERR10900927/ERR10900927_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900930,s3://era-public/fastq/ERR109/030/ERR10900930/ERR10900930_1.fastq.gz,s3://era-public/fastq/ERR109/030/ERR10900930/ERR10900930_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900931,s3://era-public/fastq/ERR109/031/ERR10900931/ERR10900931_1.fastq.gz,s3://era-public/fastq/ERR109/031/ERR10900931/ERR10900931_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900938,s3://era-public/fastq/ERR109/038/ERR10900938/ERR10900938_1.fastq.gz,s3://era-public/fastq/ERR109/038/ERR10900938/ERR10900938_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900939,s3://era-public/fastq/ERR109/039/ERR10900939/ERR10900939_1.fastq.gz,s3://era-public/fastq/ERR109/039/ERR10900939/ERR10900939_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900940,s3://era-public/fastq/ERR109/040/ERR10900940/ERR10900940_1.fastq.gz,s3://era-public/fastq/ERR109/040/ERR10900940/ERR10900940_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900941,s3://era-public/fastq/ERR109/041/ERR10900941/ERR10900941_1.fastq.gz,s3://era-public/fastq/ERR109/041/ERR10900941/ERR10900941_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900942,s3://era-public/fastq/ERR109/042/ERR10900942/ERR10900942_1.fastq.gz,s3://era-public/fastq/ERR109/042/ERR10900942/ERR10900942_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900945,s3://era-public/fastq/ERR109/045/ERR10900945/ERR10900945_1.fastq.gz,s3://era-public/fastq/ERR109/045/ERR10900945/ERR10900945_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900946,s3://era-public/fastq/ERR109/046/ERR10900946/ERR10900946_1.fastq.gz,s3://era-public/fastq/ERR109/046/ERR10900946/ERR10900946_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900947,s3://era-public/fastq/ERR109/047/ERR10900947/ERR10900947_1.fastq.gz,s3://era-public/fastq/ERR109/047/ERR10900947/ERR10900947_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900958,s3://era-public/fastq/ERR109/058/ERR10900958/ERR10900958_1.fastq.gz,s3://era-public/fastq/ERR109/058/ERR10900958/ERR10900958_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900959,s3://era-public/fastq/ERR109/059/ERR10900959/ERR10900959_1.fastq.gz,s3://era-public/fastq/ERR109/059/ERR10900959/ERR10900959_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900964,s3://era-public/fastq/ERR109/064/ERR10900964/ERR10900964_1.fastq.gz,s3://era-public/fastq/ERR109/064/ERR10900964/ERR10900964_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900965,s3://era-public/fastq/ERR109/065/ERR10900965/ERR10900965_1.fastq.gz,s3://era-public/fastq/ERR109/065/ERR10900965/ERR10900965_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900967,s3://era-public/fastq/ERR109/067/ERR10900967/ERR10900967_1.fastq.gz,s3://era-public/fastq/ERR109/067/ERR10900967/ERR10900967_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900970,s3://era-public/fastq/ERR109/070/ERR10900970/ERR10900970_1.fastq.gz,s3://era-public/fastq/ERR109/070/ERR10900970/ERR10900970_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900971,s3://era-public/fastq/ERR109/071/ERR10900971/ERR10900971_1.fastq.gz,s3://era-public/fastq/ERR109/071/ERR10900971/ERR10900971_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900973,s3://era-public/fastq/ERR109/073/ERR10900973/ERR10900973_1.fastq.gz,s3://era-public/fastq/ERR109/073/ERR10900973/ERR10900973_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900975,s3://era-public/fastq/ERR109/075/ERR10900975/ERR10900975_1.fastq.gz,s3://era-public/fastq/ERR109/075/ERR10900975/ERR10900975_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900977,s3://era-public/fastq/ERR109/077/ERR10900977/ERR10900977_1.fastq.gz,s3://era-public/fastq/ERR109/077/ERR10900977/ERR10900977_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900979,s3://era-public/fastq/ERR109/079/ERR10900979/ERR10900979_1.fastq.gz,s3://era-public/fastq/ERR109/079/ERR10900979/ERR10900979_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900980,s3://era-public/fastq/ERR109/080/ERR10900980/ERR10900980_1.fastq.gz,s3://era-public/fastq/ERR109/080/ERR10900980/ERR10900980_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900984,s3://era-public/fastq/ERR109/084/ERR10900984/ERR10900984_1.fastq.gz,s3://era-public/fastq/ERR109/084/ERR10900984/ERR10900984_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900991,s3://era-public/fastq/ERR109/091/ERR10900991/ERR10900991_1.fastq.gz,s3://era-public/fastq/ERR109/091/ERR10900991/ERR10900991_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900993,s3://era-public/fastq/ERR109/093/ERR10900993/ERR10900993_1.fastq.gz,s3://era-public/fastq/ERR109/093/ERR10900993/ERR10900993_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900994,s3://era-public/fastq/ERR109/094/ERR10900994/ERR10900994_1.fastq.gz,s3://era-public/fastq/ERR109/094/ERR10900994/ERR10900994_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901002,s3://era-public/fastq/ERR109/002/ERR10901002/ERR10901002_1.fastq.gz,s3://era-public/fastq/ERR109/002/ERR10901002/ERR10901002_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901006,s3://era-public/fastq/ERR109/006/ERR10901006/ERR10901006_1.fastq.gz,s3://era-public/fastq/ERR109/006/ERR10901006/ERR10901006_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901010,s3://era-public/fastq/ERR109/010/ERR10901010/ERR10901010_1.fastq.gz,s3://era-public/fastq/ERR109/010/ERR10901010/ERR10901010_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901014,s3://era-public/fastq/ERR109/014/ERR10901014/ERR10901014_1.fastq.gz,s3://era-public/fastq/ERR109/014/ERR10901014/ERR10901014_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901015,s3://era-public/fastq/ERR109/015/ERR10901015/ERR10901015_1.fastq.gz,s3://era-public/fastq/ERR109/015/ERR10901015/ERR10901015_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901016,s3://era-public/fastq/ERR109/016/ERR10901016/ERR10901016_1.fastq.gz,s3://era-public/fastq/ERR109/016/ERR10901016/ERR10901016_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901021,s3://era-public/fastq/ERR109/021/ERR10901021/ERR10901021_1.fastq.gz,s3://era-public/fastq/ERR109/021/ERR10901021/ERR10901021_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901024,s3://era-public/fastq/ERR109/024/ERR10901024/ERR10901024_1.fastq.gz,s3://era-public/fastq/ERR109/024/ERR10901024/ERR10901024_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901032,s3://era-public/fastq/ERR109/032/ERR10901032/ERR10901032_1.fastq.gz,s3://era-public/fastq/ERR109/032/ERR10901032/ERR10901032_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901033,s3://era-public/fastq/ERR109/033/ERR10901033/ERR10901033_1.fastq.gz,s3://era-public/fastq/ERR109/033/ERR10901033/ERR10901033_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901034,s3://era-public/fastq/ERR109/034/ERR10901034/ERR10901034_1.fastq.gz,s3://era-public/fastq/ERR109/034/ERR10901034/ERR10901034_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901038,s3://era-public/fastq/ERR109/038/ERR10901038/ERR10901038_1.fastq.gz,s3://era-public/fastq/ERR109/038/ERR10901038/ERR10901038_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901039,s3://era-public/fastq/ERR109/039/ERR10901039/ERR10901039_1.fastq.gz,s3://era-public/fastq/ERR109/039/ERR10901039/ERR10901039_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901040,s3://era-public/fastq/ERR109/040/ERR10901040/ERR10901040_1.fastq.gz,s3://era-public/fastq/ERR109/040/ERR10901040/ERR10901040_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901042,s3://era-public/fastq/ERR109/042/ERR10901042/ERR10901042_1.fastq.gz,s3://era-public/fastq/ERR109/042/ERR10901042/ERR10901042_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901043,s3://era-public/fastq/ERR109/043/ERR10901043/ERR10901043_1.fastq.gz,s3://era-public/fastq/ERR109/043/ERR10901043/ERR10901043_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901045,s3://era-public/fastq/ERR109/045/ERR10901045/ERR10901045_1.fastq.gz,s3://era-public/fastq/ERR109/045/ERR10901045/ERR10901045_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901049,s3://era-public/fastq/ERR109/049/ERR10901049/ERR10901049_1.fastq.gz,s3://era-public/fastq/ERR109/049/ERR10901049/ERR10901049_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901051,s3://era-public/fastq/ERR109/051/ERR10901051/ERR10901051_1.fastq.gz,s3://era-public/fastq/ERR109/051/ERR10901051/ERR10901051_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901053,s3://era-public/fastq/ERR109/053/ERR10901053/ERR10901053_1.fastq.gz,s3://era-public/fastq/ERR109/053/ERR10901053/ERR10901053_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901059,s3://era-public/fastq/ERR109/059/ERR10901059/ERR10901059_1.fastq.gz,s3://era-public/fastq/ERR109/059/ERR10901059/ERR10901059_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901062,s3://era-public/fastq/ERR109/062/ERR10901062/ERR10901062_1.fastq.gz,s3://era-public/fastq/ERR109/062/ERR10901062/ERR10901062_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901066,s3://era-public/fastq/ERR109/066/ERR10901066/ERR10901066_1.fastq.gz,s3://era-public/fastq/ERR109/066/ERR10901066/ERR10901066_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901068,s3://era-public/fastq/ERR109/068/ERR10901068/ERR10901068_1.fastq.gz,s3://era-public/fastq/ERR109/068/ERR10901068/ERR10901068_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901071,s3://era-public/fastq/ERR109/071/ERR10901071/ERR10901071_1.fastq.gz,s3://era-public/fastq/ERR109/071/ERR10901071/ERR10901071_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901073,s3://era-public/fastq/ERR109/073/ERR10901073/ERR10901073_1.fastq.gz,s3://era-public/fastq/ERR109/073/ERR10901073/ERR10901073_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901074,s3://era-public/fastq/ERR109/074/ERR10901074/ERR10901074_1.fastq.gz,s3://era-public/fastq/ERR109/074/ERR10901074/ERR10901074_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901076,s3://era-public/fastq/ERR109/076/ERR10901076/ERR10901076_1.fastq.gz,s3://era-public/fastq/ERR109/076/ERR10901076/ERR10901076_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901077,s3://era-public/fastq/ERR109/077/ERR10901077/ERR10901077_1.fastq.gz,s3://era-public/fastq/ERR109/077/ERR10901077/ERR10901077_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901080,s3://era-public/fastq/ERR109/080/ERR10901080/ERR10901080_1.fastq.gz,s3://era-public/fastq/ERR109/080/ERR10901080/ERR10901080_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901081,s3://era-public/fastq/ERR109/081/ERR10901081/ERR10901081_1.fastq.gz,s3://era-public/fastq/ERR109/081/ERR10901081/ERR10901081_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901090,s3://era-public/fastq/ERR109/090/ERR10901090/ERR10901090_1.fastq.gz,s3://era-public/fastq/ERR109/090/ERR10901090/ERR10901090_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901101,s3://era-public/fastq/ERR109/001/ERR10901101/ERR10901101_1.fastq.gz,s3://era-public/fastq/ERR109/001/ERR10901101/ERR10901101_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901107,s3://era-public/fastq/ERR109/007/ERR10901107/ERR10901107_1.fastq.gz,s3://era-public/fastq/ERR109/007/ERR10901107/ERR10901107_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901109,s3://era-public/fastq/ERR109/009/ERR10901109/ERR10901109_1.fastq.gz,s3://era-public/fastq/ERR109/009/ERR10901109/ERR10901109_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901110,s3://era-public/fastq/ERR109/010/ERR10901110/ERR10901110_1.fastq.gz,s3://era-public/fastq/ERR109/010/ERR10901110/ERR10901110_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901111,s3://era-public/fastq/ERR109/011/ERR10901111/ERR10901111_1.fastq.gz,s3://era-public/fastq/ERR109/011/ERR10901111/ERR10901111_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901118,s3://era-public/fastq/ERR109/018/ERR10901118/ERR10901118_1.fastq.gz,s3://era-public/fastq/ERR109/018/ERR10901118/ERR10901118_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901119,s3://era-public/fastq/ERR109/019/ERR10901119/ERR10901119_1.fastq.gz,s3://era-public/fastq/ERR109/019/ERR10901119/ERR10901119_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901124,s3://era-public/fastq/ERR109/024/ERR10901124/ERR10901124_1.fastq.gz,s3://era-public/fastq/ERR109/024/ERR10901124/ERR10901124_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901126,s3://era-public/fastq/ERR109/026/ERR10901126/ERR10901126_1.fastq.gz,s3://era-public/fastq/ERR109/026/ERR10901126/ERR10901126_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901131,s3://era-public/fastq/ERR109/031/ERR10901131/ERR10901131_1.fastq.gz,s3://era-public/fastq/ERR109/031/ERR10901131/ERR10901131_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901132,s3://era-public/fastq/ERR109/032/ERR10901132/ERR10901132_1.fastq.gz,s3://era-public/fastq/ERR109/032/ERR10901132/ERR10901132_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901134,s3://era-public/fastq/ERR109/034/ERR10901134/ERR10901134_1.fastq.gz,s3://era-public/fastq/ERR109/034/ERR10901134/ERR10901134_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901139,s3://era-public/fastq/ERR109/039/ERR10901139/ERR10901139_1.fastq.gz,s3://era-public/fastq/ERR109/039/ERR10901139/ERR10901139_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901141,s3://era-public/fastq/ERR109/041/ERR10901141/ERR10901141_1.fastq.gz,s3://era-public/fastq/ERR109/041/ERR10901141/ERR10901141_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901143,s3://era-public/fastq/ERR109/043/ERR10901143/ERR10901143_1.fastq.gz,s3://era-public/fastq/ERR109/043/ERR10901143/ERR10901143_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901145,s3://era-public/fastq/ERR109/045/ERR10901145/ERR10901145_1.fastq.gz,s3://era-public/fastq/ERR109/045/ERR10901145/ERR10901145_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901154,s3://era-public/fastq/ERR109/054/ERR10901154/ERR10901154_1.fastq.gz,s3://era-public/fastq/ERR109/054/ERR10901154/ERR10901154_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901155,s3://era-public/fastq/ERR109/055/ERR10901155/ERR10901155_1.fastq.gz,s3://era-public/fastq/ERR109/055/ERR10901155/ERR10901155_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901156,s3://era-public/fastq/ERR109/056/ERR10901156/ERR10901156_1.fastq.gz,s3://era-public/fastq/ERR109/056/ERR10901156/ERR10901156_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901160,s3://era-public/fastq/ERR109/060/ERR10901160/ERR10901160_1.fastq.gz,s3://era-public/fastq/ERR109/060/ERR10901160/ERR10901160_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901164,s3://era-public/fastq/ERR109/064/ERR10901164/ERR10901164_1.fastq.gz,s3://era-public/fastq/ERR109/064/ERR10901164/ERR10901164_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901165,s3://era-public/fastq/ERR109/065/ERR10901165/ERR10901165_1.fastq.gz,s3://era-public/fastq/ERR109/065/ERR10901165/ERR10901165_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901167,s3://era-public/fastq/ERR109/067/ERR10901167/ERR10901167_1.fastq.gz,s3://era-public/fastq/ERR109/067/ERR10901167/ERR10901167_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901169,s3://era-public/fastq/ERR109/069/ERR10901169/ERR10901169_1.fastq.gz,s3://era-public/fastq/ERR109/069/ERR10901169/ERR10901169_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901173,s3://era-public/fastq/ERR109/073/ERR10901173/ERR10901173_1.fastq.gz,s3://era-public/fastq/ERR109/073/ERR10901173/ERR10901173_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901175,s3://era-public/fastq/ERR109/075/ERR10901175/ERR10901175_1.fastq.gz,s3://era-public/fastq/ERR109/075/ERR10901175/ERR10901175_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901179,s3://era-public/fastq/ERR109/079/ERR10901179/ERR10901179_1.fastq.gz,s3://era-public/fastq/ERR109/079/ERR10901179/ERR10901179_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901181,s3://era-public/fastq/ERR109/081/ERR10901181/ERR10901181_1.fastq.gz,s3://era-public/fastq/ERR109/081/ERR10901181/ERR10901181_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901186,s3://era-public/fastq/ERR109/086/ERR10901186/ERR10901186_1.fastq.gz,s3://era-public/fastq/ERR109/086/ERR10901186/ERR10901186_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901192,s3://era-public/fastq/ERR109/092/ERR10901192/ERR10901192_1.fastq.gz,s3://era-public/fastq/ERR109/092/ERR10901192/ERR10901192_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901198,s3://era-public/fastq/ERR109/098/ERR10901198/ERR10901198_1.fastq.gz,s3://era-public/fastq/ERR109/098/ERR10901198/ERR10901198_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901202,s3://era-public/fastq/ERR109/002/ERR10901202/ERR10901202_1.fastq.gz,s3://era-public/fastq/ERR109/002/ERR10901202/ERR10901202_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901203,s3://era-public/fastq/ERR109/003/ERR10901203/ERR10901203_1.fastq.gz,s3://era-public/fastq/ERR109/003/ERR10901203/ERR10901203_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901205,s3://era-public/fastq/ERR109/005/ERR10901205/ERR10901205_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10901205/ERR10901205_2.fastq.gz,paired,wgs,illumina
